min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),user,activity
-32.000000000000000,33.000000000000000,43.000000000000000,-28.000000000000000,37.000000000000000,46.000000000000000,-29.653124999999999,35.450000000000003,44.765625000000000,0.672403997000000,0.530407524000000,0.311667320000000,0.820002437000000,0.728290823000000,0.558271726000000,-0.646686940000000,-0.581789857000000,-0.342384214000000,3.582529429000000,3.086632128000000,3.285162119000000,-30.000000000000000,36.000000000000000,45.000000000000000,-30.000000000000000,-29.000000000000000,35.000000000000000,36.000000000000000,44.000000000000000,45.000000000000000,0.624911815000000,-0.260107890000000,-0.372011327000000,11.000000000000000,8.000000000000000,20.000000000000000,281593.000000000000000,402314.000000000000000,641367.000000000000000,0.062500000000000,36.371575980000003,0.062500000000000,41.173976140000001,3.250000000000000,6.594875045000000,8.000000000000000,1.000000000000000
-32.000000000000000,34.000000000000000,43.000000000000000,-21.000000000000000,37.000000000000000,49.000000000000000,-28.078125000000000,35.375000000000000,45.700000000000003,7.758767633000000,0.655172414000000,1.878369906000000,2.785456450000000,0.809427213000000,1.370536357000000,0.783228801000000,0.248659382000000,0.668243026000000,2.095725680000000,2.610402692000000,2.459303994000000,-29.000000000000000,35.000000000000000,45.000000000000000,-30.000000000000000,-25.000000000000000,35.000000000000000,36.000000000000000,45.000000000000000,47.000000000000000,0.520525467000000,0.828950708000000,0.200631585000000,7.000000000000000,13.000000000000000,15.000000000000000,254757.000000000000000,400654.000000000000000,668916.000000000000000,0.062500000000000,1810.040629000000100,0.125000000000000,47.684874000000001,0.062500000000000,411.698838299999980,8.000000000000000,1.000000000000000
-31.000000000000000,33.000000000000000,43.000000000000000,-21.000000000000000,37.000000000000000,49.000000000000000,-26.024999999999999,35.137500000000003,47.171875000000000,4.569905956000000,0.827429467000000,1.484472962000000,2.137733837000000,0.909631501000000,1.218389495000000,-0.644271314000000,0.251494661000000,-1.289439233000000,2.665797363000000,3.099360191000000,3.934895347000000,-25.000000000000000,35.000000000000000,48.000000000000000,-27.000000000000000,-25.000000000000000,35.000000000000000,36.000000000000000,47.000000000000000,48.000000000000000,0.395124087000000,0.668429896000000,-0.193929699000000,4.000000000000000,12.000000000000000,8.000000000000000,218194.000000000000000,395350.000000000000000,712533.000000000000000,0.187500000000000,803.630143999999970,0.125000000000000,75.857574619999994,0.062500000000000,239.985985500000000,8.000000000000000,1.000000000000000
-28.000000000000000,33.000000000000000,46.000000000000000,-20.000000000000000,39.000000000000000,49.000000000000000,-24.531250000000000,35.409374999999997,47.762500000000003,2.801528213000000,1.208062304000000,0.294514107000000,1.673776632000000,1.099118876000000,0.542691539000000,0.172945413000000,0.614227374000000,-0.918823306000000,3.267021363000000,3.984395992000000,4.305189058000000,-25.000000000000000,35.000000000000000,48.000000000000000,-26.000000000000000,-23.500000000000000,35.000000000000000,36.000000000000000,47.500000000000000,48.000000000000000,0.878566814000000,-0.118631896000000,-0.225393990000000,1.000000000000000,1.000000000000000,10.000000000000000,193464.000000000000000,401609.000000000000000,730096.000000000000000,0.062500000000000,585.516221800000040,0.062500000000000,185.026035799999990,0.187500000000000,7.197088257000000,8.000000000000000,1.000000000000000
-32.000000000000000,31.000000000000000,43.000000000000000,-20.000000000000000,39.000000000000000,57.000000000000000,-23.859375000000000,35.615625000000001,47.818750000000001,1.757592085000000,1.328281740000000,1.108111285000000,1.325742088000000,1.152511058000000,1.052668649000000,-0.396719975000000,0.061070563000000,1.739094559000000,8.263794356000000,3.982050867000000,23.986954000000001,-24.000000000000000,36.000000000000000,48.000000000000000,-25.000000000000000,-23.000000000000000,35.000000000000000,36.000000000000000,47.000000000000000,48.000000000000000,0.718689723000000,-0.401728230000000,-0.300489224000000,19.000000000000000,13.000000000000000,30.000000000000000,182727.000000000000000,406335.000000000000000,732076.000000000000000,0.062500000000000,197.852397200000010,0.062500000000000,162.506970499999990,2.937500000000000,17.914495060000000,8.000000000000000,1.000000000000000
-32.000000000000000,31.000000000000000,40.000000000000000,-22.000000000000000,39.000000000000000,57.000000000000000,-24.981249999999999,35.475000000000001,47.356250000000003,1.642280564000000,1.184326019000000,2.136010972000000,1.281514949000000,1.088267439000000,1.461509826000000,-0.643678978000000,-0.133153224000000,0.188373144000000,5.600277752000000,3.744320368000000,12.093902999999999,-25.000000000000000,36.000000000000000,47.000000000000000,-26.000000000000000,-24.000000000000000,35.000000000000000,36.000000000000000,47.000000000000000,48.000000000000000,0.186901273000000,-0.011946207000000,-0.370831113000000,27.000000000000000,24.000000000000000,27.000000000000000,200224.000000000000000,403090.000000000000000,718318.000000000000000,0.062500000000000,164.605789300000000,0.125000000000000,62.872786959999999,0.062500000000000,114.836683699999990,8.000000000000000,1.000000000000000
-29.000000000000000,33.000000000000000,40.000000000000000,-23.000000000000000,39.000000000000000,52.000000000000000,-25.268750000000001,35.981250000000003,46.846874999999997,0.799020376000000,0.532562696000000,1.152027821000000,0.893879397000000,0.729768933000000,1.073325590000000,-0.423265559000000,0.077216952000000,-1.170646522000000,4.976586785000000,5.215021474000000,13.204183210000000,-25.000000000000000,36.000000000000000,47.000000000000000,-26.000000000000000,-25.000000000000000,36.000000000000000,36.000000000000000,47.000000000000000,47.000000000000000,0.246946291000000,0.071330868000000,-0.311841879000000,25.000000000000000,24.000000000000000,29.000000000000000,204578.000000000000000,414458.000000000000000,702649.000000000000000,0.125000000000000,50.384864340000000,2.437500000000000,14.525786660000000,2.437500000000000,41.182642260000001,8.000000000000000,1.000000000000000
-29.000000000000000,35.000000000000000,44.000000000000000,-23.000000000000000,39.000000000000000,50.000000000000000,-25.062500000000000,36.059375000000003,46.837499999999999,0.547805643000000,0.325617163000000,0.506426332000000,0.740138935000000,0.570628744000000,0.711636376000000,-1.108560822000000,0.716984324000000,-0.539018208000000,6.959144578000000,5.953167061000000,7.601568429000000,-25.000000000000000,36.000000000000000,47.000000000000000,-25.000000000000000,-25.000000000000000,36.000000000000000,36.000000000000000,47.000000000000000,47.000000000000000,0.231485070000000,0.075883632000000,-0.423905205000000,16.000000000000000,15.000000000000000,20.000000000000000,201176.000000000000000,416193.000000000000000,702162.000000000000000,0.125000000000000,23.593034800000002,0.500000000000000,7.738424409000000,0.125000000000000,8.204685321000000,8.000000000000000,1.000000000000000
-42.000000000000000,26.000000000000000,42.000000000000000,-23.000000000000000,39.000000000000000,49.000000000000000,-31.024999999999999,32.481250000000003,45.609375000000000,37.604388710000002,13.824098749999999,2.213704937000000,6.132241736000000,3.718077292000000,1.487852458000000,-0.077966138000000,-0.102038732000000,-0.284433690000000,1.167622492000000,1.201049174000000,2.306773499000000,-29.000000000000000,35.000000000000000,46.000000000000000,-37.000000000000000,-25.000000000000000,29.000000000000000,36.000000000000000,45.000000000000000,47.000000000000000,0.963647951000000,0.825240598000000,0.740160951000000,1.000000000000000,1.000000000000000,13.000000000000000,320012.000000000000000,342020.000000000000000,666375.000000000000000,0.062500000000000,11721.013670000000000,0.062500000000000,4361.692498999999800,0.062500000000000,434.437093800000010,8.000000000000000,1.000000000000000
-42.000000000000000,26.000000000000000,42.000000000000000,-29.000000000000000,35.000000000000000,47.000000000000000,-36.549999999999997,28.740625000000001,44.903125000000003,2.022570533000000,1.264802116000000,0.909081113000000,1.422171063000000,1.124634214000000,0.953457452000000,0.726758781000000,2.362958675000000,-0.675301718000000,10.902185400000000,13.994745260000000,3.334773861000000,-36.000000000000000,29.000000000000000,45.000000000000000,-37.000000000000000,-36.000000000000000,28.000000000000000,29.000000000000000,45.000000000000000,45.000000000000000,0.498514654000000,0.372089267000000,-0.178449641000000,19.000000000000000,5.000000000000000,18.000000000000000,428134.000000000000000,264731.000000000000000,645503.000000000000000,0.062500000000000,86.081803739999998,0.375000000000000,68.136580039999998,0.062500000000000,125.043432200000000,8.000000000000000,1.000000000000000
-38.000000000000000,26.000000000000000,44.000000000000000,-24.000000000000000,33.000000000000000,51.000000000000000,-35.246875000000003,29.000000000000000,45.784374999999997,3.835413401000000,0.984326019000000,1.097560737000000,1.958421150000000,0.992132057000000,1.047645330000000,2.953536281000000,0.906629039000000,2.322838811000000,12.679061839999999,5.653779058000000,10.787221000000001,-36.000000000000000,29.000000000000000,46.000000000000000,-36.000000000000000,-35.000000000000000,28.000000000000000,29.000000000000000,45.000000000000000,46.000000000000000,0.776030553000000,0.612626935000000,0.307627903000000,14.000000000000000,5.000000000000000,11.000000000000000,398773.000000000000000,269434.000000000000000,671137.000000000000000,0.062500000000000,452.258699600000000,0.062500000000000,95.582482080000005,0.062500000000000,87.398154259999998,8.000000000000000,1.000000000000000
-36.000000000000000,27.000000000000000,44.000000000000000,-24.000000000000000,33.000000000000000,51.000000000000000,-32.128124999999997,30.168749999999999,47.200000000000003,8.331494906000000,1.400901254000000,1.991222571000000,2.886432903000000,1.183596745000000,1.411106860000000,-0.043443999000000,0.045872232000000,0.112097720000000,1.569398421000000,2.331452254000000,2.137238356000000,-31.000000000000000,30.000000000000000,48.000000000000000,-35.000000000000000,-30.000000000000000,29.000000000000000,31.000000000000000,46.000000000000000,48.000000000000000,0.800973062000000,0.809046157000000,0.512774414000000,3.000000000000000,7.000000000000000,10.000000000000000,332967.000000000000000,291696.000000000000000,713544.000000000000000,0.062500000000000,2266.434902999999800,0.062500000000000,278.565731799999980,0.062500000000000,413.792934699999990,8.000000000000000,1.000000000000000
-32.000000000000000,28.000000000000000,46.000000000000000,-24.000000000000000,36.000000000000000,52.000000000000000,-29.140625000000000,31.568750000000001,48.206249999999997,2.428438480000000,1.807170846000000,0.672061129000000,1.558344788000000,1.344310547000000,0.819793345000000,0.568069595000000,0.462019907000000,0.971857198000000,2.575555617000000,2.956348558000000,6.071145698000000,-29.500000000000000,31.000000000000000,48.000000000000000,-30.000000000000000,-28.000000000000000,31.000000000000000,32.000000000000000,48.000000000000000,49.000000000000000,0.672769700000000,0.128288385000000,-0.260378050000000,17.000000000000000,12.000000000000000,18.000000000000000,272511.000000000000000,319484.000000000000000,743844.000000000000000,0.062500000000000,295.729711500000010,0.062500000000000,220.005526600000000,0.125000000000000,42.561722770000003,8.000000000000000,1.000000000000000
-34.000000000000000,27.000000000000000,44.000000000000000,-22.000000000000000,36.000000000000000,55.000000000000000,-28.240625000000001,31.840624999999999,48.506250000000001,3.506181426000000,2.021541928000000,1.473315047000000,1.872480020000000,1.421809385000000,1.213801898000000,0.351430271000000,-0.156617006000000,1.128354296000000,3.386445224000000,3.394307443000000,8.163146968000000,-28.000000000000000,32.000000000000000,48.000000000000000,-29.000000000000000,-27.000000000000000,31.000000000000000,33.000000000000000,48.000000000000000,49.000000000000000,0.503638076000000,0.023421460000000,-0.281876827000000,11.000000000000000,23.000000000000000,27.000000000000000,256329.000000000000000,325069.000000000000000,753384.000000000000000,0.187500000000000,227.502761499999990,0.125000000000000,155.758569300000000,0.062500000000000,56.793145940000002,8.000000000000000,1.000000000000000
-34.000000000000000,27.000000000000000,44.000000000000000,-22.000000000000000,35.000000000000000,55.000000000000000,-26.893750000000001,32.493749999999999,48.634374999999999,4.051371473000000,2.438832288000000,1.442701803000000,2.012801896000000,1.561676115000000,1.201125223000000,-0.402091224000000,-0.564613492000000,1.154962614000000,2.663866183000000,2.941494507000000,8.400828189000000,-26.000000000000000,33.000000000000000,49.000000000000000,-29.000000000000000,-25.000000000000000,31.000000000000000,34.000000000000000,48.000000000000000,49.000000000000000,0.682351766000000,-0.144664698000000,-0.306217218000000,29.000000000000000,11.000000000000000,34.000000000000000,232740.000000000000000,338648.000000000000000,757357.000000000000000,0.062500000000000,706.622654300000020,0.062500000000000,542.085588899999950,3.250000000000000,36.340448960000003,8.000000000000000,1.000000000000000
-33.000000000000000,30.000000000000000,46.000000000000000,-24.000000000000000,35.000000000000000,53.000000000000000,-27.065625000000001,32.815624999999997,48.334375000000001,3.070914969000000,1.248030956000000,0.699755094000000,1.752402627000000,1.117153058000000,0.836513654000000,-0.281239434000000,0.056785988000000,1.400571931000000,2.801376214000000,2.079531745000000,8.066206537999999,-27.000000000000000,33.000000000000000,48.000000000000000,-28.000000000000000,-25.000000000000000,32.000000000000000,34.000000000000000,48.000000000000000,49.000000000000000,0.765609006000000,0.141185547000000,-0.155217506000000,13.000000000000000,6.000000000000000,22.000000000000000,235395.000000000000000,344995.000000000000000,747811.000000000000000,0.062500000000000,578.791213100000050,0.125000000000000,187.687570099999990,0.125000000000000,15.693219330000000,8.000000000000000,1.000000000000000
-33.000000000000000,30.000000000000000,46.000000000000000,-26.000000000000000,34.000000000000000,51.000000000000000,-28.156250000000000,32.118749999999999,48.303125000000001,0.752938871000000,0.336951411000000,0.368642241000000,0.867720503000000,0.580475159000000,0.607159157000000,-2.115392431000000,0.660901966000000,0.324702608000000,10.569622519999999,5.962776512000000,4.243822318000000,-28.000000000000000,32.000000000000000,48.000000000000000,-28.000000000000000,-28.000000000000000,32.000000000000000,32.000000000000000,48.000000000000000,49.000000000000000,0.640647941000000,0.143732978000000,-0.173610157000000,8.000000000000000,4.000000000000000,14.000000000000000,253928.000000000000000,330224.000000000000000,746739.000000000000000,0.062500000000000,40.238153550000000,0.375000000000000,24.737375920000002,0.062500000000000,6.021591470000000,8.000000000000000,1.000000000000000
-32.000000000000000,27.000000000000000,43.000000000000000,-24.000000000000000,36.000000000000000,53.000000000000000,-27.865625000000001,32.278125000000003,48.321874999999999,0.423893025000000,0.634002743000000,0.645288009000000,0.651070676000000,0.796242892000000,0.803298207000000,0.474534874000000,-1.509052238000000,0.045778604000000,17.147656390000002,18.346648309999999,17.323326219999998,-28.000000000000000,32.000000000000000,48.000000000000000,-28.000000000000000,-28.000000000000000,32.000000000000000,33.000000000000000,48.000000000000000,49.000000000000000,0.508188563000000,-0.412618968000000,-0.659907751000000,7.000000000000000,7.000000000000000,14.000000000000000,248613.000000000000000,333603.000000000000000,747407.000000000000000,0.250000000000000,6.714688795000000,0.125000000000000,20.061290620000001,4.187500000000000,11.469786149999999,8.000000000000000,1.000000000000000
-34.000000000000000,25.000000000000000,43.000000000000000,-22.000000000000000,36.000000000000000,53.000000000000000,-28.496874999999999,31.593750000000000,48.481250000000003,3.404378918000000,2.762343260000000,1.215948276000000,1.845095910000000,1.662029861000000,1.102700447000000,0.131492632000000,-1.243681357000000,0.412876167000000,4.528892842000000,5.450354910000000,7.423596078000000,-28.000000000000000,32.000000000000000,48.000000000000000,-30.000000000000000,-28.000000000000000,31.000000000000000,33.000000000000000,48.000000000000000,49.000000000000000,0.476777673000000,-0.099349633000000,-0.541253713000000,11.000000000000000,15.000000000000000,23.000000000000000,260949.000000000000000,320294.000000000000000,752526.000000000000000,0.062500000000000,307.621607400000020,0.062500000000000,247.198792099999990,0.125000000000000,66.860976530000002,8.000000000000000,1.000000000000000
-35.000000000000000,25.000000000000000,44.000000000000000,-22.000000000000000,36.000000000000000,53.000000000000000,-30.231249999999999,30.653124999999999,48.209375000000001,4.266105016000000,2.070523119000000,1.269504310000000,2.065455159000000,1.438931242000000,1.126722819000000,1.365448805000000,-0.598904676000000,0.438322535000000,5.674442616000000,5.399393879000000,4.660670712000000,-31.000000000000000,31.000000000000000,48.000000000000000,-32.000000000000000,-29.000000000000000,30.000000000000000,31.000000000000000,48.000000000000000,49.000000000000000,0.390610456000000,0.229659767000000,-0.388175410000000,20.000000000000000,24.000000000000000,27.000000000000000,293818.000000000000000,301337.000000000000000,744131.000000000000000,0.062500000000000,547.585966900000020,0.250000000000000,75.632506649999996,0.062500000000000,135.813086300000010,8.000000000000000,1.000000000000000
-35.000000000000000,27.000000000000000,44.000000000000000,-29.000000000000000,34.000000000000000,50.000000000000000,-31.365625000000001,30.600000000000001,47.618749999999999,0.790664185000000,0.754858934000000,0.681778997000000,0.889192996000000,0.868826182000000,0.825699096000000,-0.315748309000000,-0.309067819000000,-0.800429704000000,4.927439591000000,5.481970398000000,5.471059534000000,-31.000000000000000,31.000000000000000,48.000000000000000,-32.000000000000000,-31.000000000000000,30.000000000000000,31.000000000000000,47.000000000000000,48.000000000000000,0.463389819000000,-0.147756303000000,-0.567190960000000,18.000000000000000,15.000000000000000,22.000000000000000,315069.000000000000000,299876.000000000000000,725832.000000000000000,3.125000000000000,36.543301239999998,2.000000000000000,25.318418659999999,2.687500000000000,38.857137569999999,8.000000000000000,1.000000000000000
-35.000000000000000,29.000000000000000,44.000000000000000,-29.000000000000000,33.000000000000000,50.000000000000000,-31.421875000000000,30.806249999999999,47.418750000000003,0.539331897000000,0.457641066000000,0.538832288000000,0.734392195000000,0.676491734000000,0.734051966000000,-0.152403668000000,-0.535646212000000,-0.074861102000000,4.310205073000000,3.959908171000000,4.734289451000000,-31.000000000000000,31.000000000000000,47.000000000000000,-32.000000000000000,-31.000000000000000,30.000000000000000,31.000000000000000,47.000000000000000,48.000000000000000,0.383914701000000,0.014719379000000,-0.435817909000000,17.000000000000000,17.000000000000000,20.000000000000000,316119.000000000000000,303834.000000000000000,719704.000000000000000,0.125000000000000,16.135833250000001,0.062500000000000,15.379691810000001,2.687500000000000,18.487265040000000,8.000000000000000,1.000000000000000
-33.000000000000000,26.000000000000000,45.000000000000000,-21.000000000000000,39.000000000000000,53.000000000000000,-29.396875000000001,31.865625000000001,47.740625000000001,9.331024686999999,3.822012147000000,1.321228448000000,3.054672599000000,1.954996713000000,1.149447018000000,1.116839323000000,1.366169573000000,1.411078760000000,2.935639003000000,4.922884163000000,6.174444842000000,-31.000000000000000,31.000000000000000,47.000000000000000,-32.000000000000000,-28.000000000000000,31.000000000000000,32.000000000000000,47.000000000000000,48.000000000000000,0.800478682000000,0.275036365000000,-0.056013625000000,11.000000000000000,17.000000000000000,14.000000000000000,279513.000000000000000,326153.000000000000000,729755.000000000000000,0.062500000000000,2055.439965999999900,0.062500000000000,433.315658499999980,0.062500000000000,112.650147200000010,8.000000000000000,1.000000000000000
-54.000000000000000,24.000000000000000,36.000000000000000,0.000000000000000,45.000000000000000,63.000000000000000,-28.574999999999999,31.687500000000000,48.315624999999997,20.953605020000001,7.400470219000000,5.088156348000000,4.577510788000000,2.720380528000000,2.255694205000000,0.631083958000000,1.136752924000000,0.753389071000000,17.745981470000000,6.238430544000000,17.818856870000001,-29.000000000000000,31.000000000000000,48.000000000000000,-30.000000000000000,-27.000000000000000,30.000000000000000,33.000000000000000,48.000000000000000,49.000000000000000,-0.031341490000000,-0.105022334000000,-0.089623493000000,16.000000000000000,20.000000000000000,25.000000000000000,267974.000000000000000,323672.000000000000000,748631.000000000000000,0.125000000000000,1004.641162000000000,0.062500000000000,570.894371399999950,4.687500000000000,102.151794200000000,8.000000000000000,1.000000000000000
